start_date,date_column,hour_column,avg_value_hourly
2023-01-03 01:00:00+00:00,2023-01-03,1,48139.25
2023-01-03 02:00:00+00:00,2023-01-03,2,46091.5
2023-01-03 03:00:00+00:00,2023-01-03,3,45040.75
2023-01-03 04:00:00+00:00,2023-01-03,4,46971.0
2023-01-03 05:00:00+00:00,2023-01-03,5,51718.75
2023-01-03 06:00:00+00:00,2023-01-03,6,57189.5
2023-01-03 07:00:00+00:00,2023-01-03,7,60213.5
2023-01-03 08:00:00+00:00,2023-01-03,8,60623.25
2023-01-03 09:00:00+00:00,2023-01-03,9,60736.75
2023-01-03 10:00:00+00:00,2023-01-03,10,60641.25
2023-01-03 11:00:00+00:00,2023-01-03,11,60039.25
2023-01-03 12:00:00+00:00,2023-01-03,12,57985.0
2023-01-03 13:00:00+00:00,2023-01-03,13,57584.25
2023-01-03 14:00:00+00:00,2023-01-03,14,56813.25
2023-01-03 15:00:00+00:00,2023-01-03,15,55885.25
2023-01-03 16:00:00+00:00,2023-01-03,16,57667.25
2023-01-03 17:00:00+00:00,2023-01-03,17,61373.5
2023-01-03 18:00:00+00:00,2023-01-03,18,62327.0
2023-01-03 19:00:00+00:00,2023-01-03,19,58887.75
2023-01-03 20:00:00+00:00,2023-01-03,20,55509.75
2023-01-03 21:00:00+00:00,2023-01-03,21,54709.0
2023-01-03 22:00:00+00:00,2023-01-03,22,55053.0
2023-01-03 23:00:00+00:00,2023-01-03,23,52911.0
2023-01-04 00:00:00+00:00,2023-01-04,0,50957.25
2023-01-04 01:00:00+00:00,2023-01-04,1,50585.0
2023-01-04 02:00:00+00:00,2023-01-04,2,48250.25
2023-01-04 03:00:00+00:00,2023-01-04,3,47111.75
2023-01-04 04:00:00+00:00,2023-01-04,4,48772.75
2023-01-04 05:00:00+00:00,2023-01-04,5,53192.25
2023-01-04 06:00:00+00:00,2023-01-04,6,58153.5
2023-01-04 07:00:00+00:00,2023-01-04,7,60716.25
2023-01-04 08:00:00+00:00,2023-01-04,8,61101.75
2023-01-04 09:00:00+00:00,2023-01-04,9,61230.25
2023-01-04 10:00:00+00:00,2023-01-04,10,61450.75
2023-01-04 11:00:00+00:00,2023-01-04,11,60884.25
2023-01-04 12:00:00+00:00,2023-01-04,12,58538.0
2023-01-04 13:00:00+00:00,2023-01-04,13,58096.0
2023-01-04 14:00:00+00:00,2023-01-04,14,57116.0
2023-01-04 15:00:00+00:00,2023-01-04,15,55895.75
2023-01-04 16:00:00+00:00,2023-01-04,16,57613.0
2023-01-04 17:00:00+00:00,2023-01-04,17,61117.5
2023-01-04 18:00:00+00:00,2023-01-04,18,62048.25
2023-01-04 19:00:00+00:00,2023-01-04,19,58531.25
2023-01-04 20:00:00+00:00,2023-01-04,20,54997.5
2023-01-04 21:00:00+00:00,2023-01-04,21,53692.25
2023-01-04 22:00:00+00:00,2023-01-04,22,53905.0
2023-01-04 23:00:00+00:00,2023-01-04,23,51747.0
2023-01-05 00:00:00+00:00,2023-01-05,0,49632.5
2023-01-05 01:00:00+00:00,2023-01-05,1,49120.25
2023-01-05 02:00:00+00:00,2023-01-05,2,46722.75
2023-01-05 03:00:00+00:00,2023-01-05,3,45392.5
2023-01-05 04:00:00+00:00,2023-01-05,4,46794.0
2023-01-05 05:00:00+00:00,2023-01-05,5,51098.0
2023-01-05 06:00:00+00:00,2023-01-05,6,56657.0
2023-01-05 07:00:00+00:00,2023-01-05,7,59316.25
2023-01-05 08:00:00+00:00,2023-01-05,8,59435.75
2023-01-05 09:00:00+00:00,2023-01-05,9,59513.75
2023-01-05 10:00:00+00:00,2023-01-05,10,59473.0
2023-01-05 11:00:00+00:00,2023-01-05,11,59123.75
2023-01-05 12:00:00+00:00,2023-01-05,12,56927.25
2023-01-05 13:00:00+00:00,2023-01-05,13,56560.0
2023-01-05 14:00:00+00:00,2023-01-05,14,55984.0
2023-01-05 15:00:00+00:00,2023-01-05,15,54796.25
2023-01-05 16:00:00+00:00,2023-01-05,16,56462.0
2023-01-05 17:00:00+00:00,2023-01-05,17,59959.25
2023-01-05 18:00:00+00:00,2023-01-05,18,60964.5
2023-01-05 19:00:00+00:00,2023-01-05,19,57523.0
2023-01-05 20:00:00+00:00,2023-01-05,20,54106.5
2023-01-05 21:00:00+00:00,2023-01-05,21,53250.5
2023-01-05 22:00:00+00:00,2023-01-05,22,53597.5
2023-01-05 23:00:00+00:00,2023-01-05,23,51295.25
2023-01-06 00:00:00+00:00,2023-01-06,0,49375.25
2023-01-06 01:00:00+00:00,2023-01-06,1,48910.75
2023-01-06 02:00:00+00:00,2023-01-06,2,46779.5
2023-01-06 03:00:00+00:00,2023-01-06,3,45826.25
2023-01-06 04:00:00+00:00,2023-01-06,4,47326.25
2023-01-06 05:00:00+00:00,2023-01-06,5,51619.25
2023-01-06 06:00:00+00:00,2023-01-06,6,57117.25
2023-01-06 07:00:00+00:00,2023-01-06,7,59611.0
2023-01-06 08:00:00+00:00,2023-01-06,8,59955.25
2023-01-06 09:00:00+00:00,2023-01-06,9,60376.0
2023-01-06 10:00:00+00:00,2023-01-06,10,60036.75
2023-01-06 11:00:00+00:00,2023-01-06,11,59424.25
2023-01-06 12:00:00+00:00,2023-01-06,12,57415.75
2023-01-06 13:00:00+00:00,2023-01-06,13,56961.0
2023-01-06 14:00:00+00:00,2023-01-06,14,56130.25
2023-01-06 15:00:00+00:00,2023-01-06,15,54573.5
2023-01-06 16:00:00+00:00,2023-01-06,16,56014.5
2023-01-06 17:00:00+00:00,2023-01-06,17,59040.25
2023-01-06 18:00:00+00:00,2023-01-06,18,59339.5
2023-01-06 19:00:00+00:00,2023-01-06,19,56605.75
2023-01-06 20:00:00+00:00,2023-01-06,20,53568.75
2023-01-06 21:00:00+00:00,2023-01-06,21,52960.25
2023-01-06 22:00:00+00:00,2023-01-06,22,53445.5
2023-01-06 23:00:00+00:00,2023-01-06,23,51284.25
2023-01-07 00:00:00+00:00,2023-01-07,0,49210.75
2023-01-07 01:00:00+00:00,2023-01-07,1,48435.25
2023-01-07 02:00:00+00:00,2023-01-07,2,45916.25
2023-01-07 03:00:00+00:00,2023-01-07,3,44381.5
2023-01-07 04:00:00+00:00,2023-01-07,4,44681.75
2023-01-07 05:00:00+00:00,2023-01-07,5,46131.75
2023-01-07 06:00:00+00:00,2023-01-07,6,48158.5
2023-01-07 07:00:00+00:00,2023-01-07,7,50213.25
2023-01-07 08:00:00+00:00,2023-01-07,8,52110.5
2023-01-07 09:00:00+00:00,2023-01-07,9,53102.0
2023-01-07 10:00:00+00:00,2023-01-07,10,53857.75
2023-01-07 11:00:00+00:00,2023-01-07,11,54552.75
2023-01-07 12:00:00+00:00,2023-01-07,12,52808.0
2023-01-07 13:00:00+00:00,2023-01-07,13,51754.5
2023-01-07 14:00:00+00:00,2023-01-07,14,50881.5
2023-01-07 15:00:00+00:00,2023-01-07,15,49702.0
2023-01-07 16:00:00+00:00,2023-01-07,16,51208.5
2023-01-07 17:00:00+00:00,2023-01-07,17,54316.0
2023-01-07 18:00:00+00:00,2023-01-07,18,55232.0
2023-01-07 19:00:00+00:00,2023-01-07,19,52958.0
2023-01-07 20:00:00+00:00,2023-01-07,20,50678.0
2023-01-07 21:00:00+00:00,2023-01-07,21,50504.0
2023-01-07 22:00:00+00:00,2023-01-07,22,51856.0
2023-01-07 23:00:00+00:00,2023-01-07,23,49882.0
2023-01-08 00:00:00+00:00,2023-01-08,0,47657.75
2023-01-08 01:00:00+00:00,2023-01-08,1,46976.75
2023-01-08 02:00:00+00:00,2023-01-08,2,44327.0
2023-01-08 03:00:00+00:00,2023-01-08,3,42574.5
2023-01-08 04:00:00+00:00,2023-01-08,4,42561.5
2023-01-08 05:00:00+00:00,2023-01-08,5,43400.0
2023-01-08 06:00:00+00:00,2023-01-08,6,44634.5
2023-01-08 07:00:00+00:00,2023-01-08,7,45998.25
2023-01-08 08:00:00+00:00,2023-01-08,8,48219.75
2023-01-08 09:00:00+00:00,2023-01-08,9,50365.5
2023-01-08 10:00:00+00:00,2023-01-08,10,51879.25
2023-01-08 11:00:00+00:00,2023-01-08,11,53718.5
2023-01-08 12:00:00+00:00,2023-01-08,12,51717.0
2023-01-08 13:00:00+00:00,2023-01-08,13,50511.25
2023-01-08 14:00:00+00:00,2023-01-08,14,49438.5
2023-01-08 15:00:00+00:00,2023-01-08,15,48329.0
2023-01-08 16:00:00+00:00,2023-01-08,16,49894.25
2023-01-08 17:00:00+00:00,2023-01-08,17,53996.25
2023-01-08 18:00:00+00:00,2023-01-08,18,56193.75
2023-01-08 19:00:00+00:00,2023-01-08,19,54202.75
2023-01-08 20:00:00+00:00,2023-01-08,20,51826.75
2023-01-08 21:00:00+00:00,2023-01-08,21,51187.75
2023-01-08 22:00:00+00:00,2023-01-08,22,51790.5
2023-01-08 23:00:00+00:00,2023-01-08,23,50170.75
2023-01-09 00:00:00+00:00,2023-01-09,0,48787.5
2023-01-09 01:00:00+00:00,2023-01-09,1,48608.25
2023-01-09 02:00:00+00:00,2023-01-09,2,46773.25
2023-01-09 03:00:00+00:00,2023-01-09,3,46030.5
2023-01-09 04:00:00+00:00,2023-01-09,4,48452.75
2023-01-09 05:00:00+00:00,2023-01-09,5,53611.75
2023-01-09 06:00:00+00:00,2023-01-09,6,59507.0
2023-01-09 07:00:00+00:00,2023-01-09,7,63021.5
2023-01-09 08:00:00+00:00,2023-01-09,8,63486.75
2023-01-09 09:00:00+00:00,2023-01-09,9,63408.5
2023-01-09 10:00:00+00:00,2023-01-09,10,63463.5
2023-01-09 11:00:00+00:00,2023-01-09,11,62928.5
2023-01-09 12:00:00+00:00,2023-01-09,12,61031.0
2023-01-09 13:00:00+00:00,2023-01-09,13,61008.0
2023-01-09 14:00:00+00:00,2023-01-09,14,60450.5
2023-01-09 15:00:00+00:00,2023-01-09,15,59707.0
2023-01-09 16:00:00+00:00,2023-01-09,16,61610.25
2023-01-09 17:00:00+00:00,2023-01-09,17,65832.5
2023-01-09 18:00:00+00:00,2023-01-09,18,66858.0
2023-01-09 19:00:00+00:00,2023-01-09,19,63644.25
2023-01-09 20:00:00+00:00,2023-01-09,20,59734.5
2023-01-09 21:00:00+00:00,2023-01-09,21,58556.75
2023-01-09 22:00:00+00:00,2023-01-09,22,58731.75
2023-01-09 23:00:00+00:00,2023-01-09,23,56614.75
2023-01-10 00:00:00+00:00,2023-01-10,0,54740.0
2023-01-10 01:00:00+00:00,2023-01-10,1,54619.0
2023-01-10 02:00:00+00:00,2023-01-10,2,52543.0
2023-01-10 03:00:00+00:00,2023-01-10,3,51548.25
2023-01-10 04:00:00+00:00,2023-01-10,4,53554.25
2023-01-10 05:00:00+00:00,2023-01-10,5,58453.75
2023-01-10 06:00:00+00:00,2023-01-10,6,64388.25
2023-01-10 07:00:00+00:00,2023-01-10,7,66771.75
2023-01-10 08:00:00+00:00,2023-01-10,8,66509.25
2023-01-10 09:00:00+00:00,2023-01-10,9,65889.75
2023-01-10 10:00:00+00:00,2023-01-10,10,65789.0
2023-01-10 11:00:00+00:00,2023-01-10,11,64904.25
2023-01-10 12:00:00+00:00,2023-01-10,12,62879.5
2023-01-10 13:00:00+00:00,2023-01-10,13,62680.0
2023-01-10 14:00:00+00:00,2023-01-10,14,61700.0
2023-01-10 15:00:00+00:00,2023-01-10,15,60304.25
2023-01-10 16:00:00+00:00,2023-01-10,16,61449.0
2023-01-10 17:00:00+00:00,2023-01-10,17,65059.5
2023-01-10 18:00:00+00:00,2023-01-10,18,65645.5
2023-01-10 19:00:00+00:00,2023-01-10,19,62141.25
2023-01-10 20:00:00+00:00,2023-01-10,20,58175.5
2023-01-10 21:00:00+00:00,2023-01-10,21,56872.5
2023-01-10 22:00:00+00:00,2023-01-10,22,57165.0
2023-01-10 23:00:00+00:00,2023-01-10,23,55040.25
2023-01-11 00:00:00+00:00,2023-01-11,0,52720.0
2023-01-11 01:00:00+00:00,2023-01-11,1,52354.0
2023-01-11 02:00:00+00:00,2023-01-11,2,49942.75
2023-01-11 03:00:00+00:00,2023-01-11,3,48820.25
2023-01-11 04:00:00+00:00,2023-01-11,4,50603.75
2023-01-11 05:00:00+00:00,2023-01-11,5,54867.0
2023-01-11 06:00:00+00:00,2023-01-11,6,60185.25
2023-01-11 07:00:00+00:00,2023-01-11,7,63013.75
2023-01-11 08:00:00+00:00,2023-01-11,8,63463.75
2023-01-11 09:00:00+00:00,2023-01-11,9,63225.0
2023-01-11 10:00:00+00:00,2023-01-11,10,63178.75
2023-01-11 11:00:00+00:00,2023-01-11,11,62113.5
2023-01-11 12:00:00+00:00,2023-01-11,12,59849.0
2023-01-11 13:00:00+00:00,2023-01-11,13,58968.25
2023-01-11 14:00:00+00:00,2023-01-11,14,58359.25
2023-01-11 15:00:00+00:00,2023-01-11,15,57408.0
2023-01-11 16:00:00+00:00,2023-01-11,16,58967.0
2023-01-11 17:00:00+00:00,2023-01-11,17,62787.0
2023-01-11 18:00:00+00:00,2023-01-11,18,64040.25
2023-01-11 19:00:00+00:00,2023-01-11,19,60789.5
2023-01-11 20:00:00+00:00,2023-01-11,20,57236.0
2023-01-11 21:00:00+00:00,2023-01-11,21,56340.0
2023-01-11 22:00:00+00:00,2023-01-11,22,56885.25
2023-01-11 23:00:00+00:00,2023-01-11,23,54493.25
2023-01-12 00:00:00+00:00,2023-01-12,0,52568.75
2023-01-12 01:00:00+00:00,2023-01-12,1,52408.0
2023-01-12 02:00:00+00:00,2023-01-12,2,50115.75
2023-01-12 03:00:00+00:00,2023-01-12,3,48958.75
2023-01-12 04:00:00+00:00,2023-01-12,4,50682.25
2023-01-12 05:00:00+00:00,2023-01-12,5,55355.5
2023-01-12 06:00:00+00:00,2023-01-12,6,60802.75
2023-01-12 07:00:00+00:00,2023-01-12,7,63351.75
2023-01-12 08:00:00+00:00,2023-01-12,8,63339.75
2023-01-12 09:00:00+00:00,2023-01-12,9,62494.25
2023-01-12 10:00:00+00:00,2023-01-12,10,62429.25
2023-01-12 11:00:00+00:00,2023-01-12,11,61655.75
2023-01-12 12:00:00+00:00,2023-01-12,12,59778.0
2023-01-12 13:00:00+00:00,2023-01-12,13,59703.75
2023-01-12 14:00:00+00:00,2023-01-12,14,58975.25
2023-01-12 15:00:00+00:00,2023-01-12,15,57561.75
2023-01-12 16:00:00+00:00,2023-01-12,16,59100.0
2023-01-12 17:00:00+00:00,2023-01-12,17,62703.5
2023-01-12 18:00:00+00:00,2023-01-12,18,63627.75
2023-01-12 19:00:00+00:00,2023-01-12,19,60348.75
2023-01-12 20:00:00+00:00,2023-01-12,20,56667.0
2023-01-12 21:00:00+00:00,2023-01-12,21,55550.25
2023-01-12 22:00:00+00:00,2023-01-12,22,56008.0
2023-01-12 23:00:00+00:00,2023-01-12,23,53800.75
2023-01-13 00:00:00+00:00,2023-01-13,0,51898.25
2023-01-13 01:00:00+00:00,2023-01-13,1,51741.0
2023-01-13 02:00:00+00:00,2023-01-13,2,49510.25
2023-01-13 03:00:00+00:00,2023-01-13,3,48431.25
2023-01-13 04:00:00+00:00,2023-01-13,4,50106.5
2023-01-13 05:00:00+00:00,2023-01-13,5,54575.25
2023-01-13 06:00:00+00:00,2023-01-13,6,60227.75
2023-01-13 07:00:00+00:00,2023-01-13,7,62819.5
2023-01-13 08:00:00+00:00,2023-01-13,8,62637.25
2023-01-13 09:00:00+00:00,2023-01-13,9,62168.75
2023-01-13 10:00:00+00:00,2023-01-13,10,61725.75
2023-01-13 11:00:00+00:00,2023-01-13,11,60241.5
2023-01-13 12:00:00+00:00,2023-01-13,12,57968.5
2023-01-13 13:00:00+00:00,2023-01-13,13,57486.0
2023-01-13 14:00:00+00:00,2023-01-13,14,56492.75
2023-01-13 15:00:00+00:00,2023-01-13,15,55084.25
2023-01-13 16:00:00+00:00,2023-01-13,16,57024.75
2023-01-13 17:00:00+00:00,2023-01-13,17,61233.75
2023-01-13 18:00:00+00:00,2023-01-13,18,62079.75
2023-01-13 19:00:00+00:00,2023-01-13,19,59243.5
2023-01-13 20:00:00+00:00,2023-01-13,20,56249.25
2023-01-13 21:00:00+00:00,2023-01-13,21,55912.25
2023-01-13 22:00:00+00:00,2023-01-13,22,56545.5
2023-01-13 23:00:00+00:00,2023-01-13,23,54283.25
2023-01-14 00:00:00+00:00,2023-01-14,0,51837.5
2023-01-14 01:00:00+00:00,2023-01-14,1,51018.75
2023-01-14 02:00:00+00:00,2023-01-14,2,48315.75
2023-01-14 03:00:00+00:00,2023-01-14,3,46699.75
2023-01-14 04:00:00+00:00,2023-01-14,4,47101.25
2023-01-14 05:00:00+00:00,2023-01-14,5,48368.75
2023-01-14 06:00:00+00:00,2023-01-14,6,50329.75
2023-01-14 07:00:00+00:00,2023-01-14,7,52421.0
2023-01-14 08:00:00+00:00,2023-01-14,8,54695.75
2023-01-14 09:00:00+00:00,2023-01-14,9,55999.25
2023-01-14 10:00:00+00:00,2023-01-14,10,56626.75
2023-01-14 11:00:00+00:00,2023-01-14,11,57023.0
2023-01-14 12:00:00+00:00,2023-01-14,12,54792.25
2023-01-14 13:00:00+00:00,2023-01-14,13,53699.5
2023-01-14 14:00:00+00:00,2023-01-14,14,52630.5
2023-01-14 15:00:00+00:00,2023-01-14,15,51270.25
2023-01-14 16:00:00+00:00,2023-01-14,16,52670.5
2023-01-14 17:00:00+00:00,2023-01-14,17,55858.5
2023-01-14 18:00:00+00:00,2023-01-14,18,56866.5
2023-01-14 19:00:00+00:00,2023-01-14,19,54642.25
2023-01-14 20:00:00+00:00,2023-01-14,20,52200.5
2023-01-14 21:00:00+00:00,2023-01-14,21,52307.25
2023-01-14 22:00:00+00:00,2023-01-14,22,53684.75
2023-01-14 23:00:00+00:00,2023-01-14,23,52079.25
2023-01-15 00:00:00+00:00,2023-01-15,0,49961.0
2023-01-15 01:00:00+00:00,2023-01-15,1,49224.25
2023-01-15 02:00:00+00:00,2023-01-15,2,46677.0
2023-01-15 03:00:00+00:00,2023-01-15,3,45022.25
2023-01-15 04:00:00+00:00,2023-01-15,4,44847.25
2023-01-15 05:00:00+00:00,2023-01-15,5,45716.5
2023-01-15 06:00:00+00:00,2023-01-15,6,47075.75
2023-01-15 07:00:00+00:00,2023-01-15,7,49002.75
2023-01-15 08:00:00+00:00,2023-01-15,8,51852.75
2023-01-15 09:00:00+00:00,2023-01-15,9,54417.5
2023-01-15 10:00:00+00:00,2023-01-15,10,55649.0
2023-01-15 11:00:00+00:00,2023-01-15,11,56488.5
2023-01-15 12:00:00+00:00,2023-01-15,12,54037.0
2023-01-15 13:00:00+00:00,2023-01-15,13,52257.5
2023-01-15 14:00:00+00:00,2023-01-15,14,51558.5
2023-01-15 15:00:00+00:00,2023-01-15,15,50670.0
2023-01-15 16:00:00+00:00,2023-01-15,16,53006.25
2023-01-15 17:00:00+00:00,2023-01-15,17,58033.75
2023-01-15 18:00:00+00:00,2023-01-15,18,60459.5
2023-01-15 19:00:00+00:00,2023-01-15,19,58429.25
2023-01-15 20:00:00+00:00,2023-01-15,20,56257.75
2023-01-15 21:00:00+00:00,2023-01-15,21,55961.5
2023-01-15 22:00:00+00:00,2023-01-15,22,56582.0
2023-01-15 23:00:00+00:00,2023-01-15,23,54833.5
2023-01-16 00:00:00+00:00,2023-01-16,0,53403.25
2023-01-16 01:00:00+00:00,2023-01-16,1,53468.5
2023-01-16 02:00:00+00:00,2023-01-16,2,51855.5
2023-01-16 03:00:00+00:00,2023-01-16,3,51045.25
2023-01-16 04:00:00+00:00,2023-01-16,4,53555.5
2023-01-16 05:00:00+00:00,2023-01-16,5,58686.0
2023-01-16 06:00:00+00:00,2023-01-16,6,64580.0
2023-01-16 07:00:00+00:00,2023-01-16,7,67481.25
2023-01-16 08:00:00+00:00,2023-01-16,8,68732.75
2023-01-16 09:00:00+00:00,2023-01-16,9,69400.5
2023-01-16 10:00:00+00:00,2023-01-16,10,69246.75
2023-01-16 11:00:00+00:00,2023-01-16,11,68504.0
2023-01-16 12:00:00+00:00,2023-01-16,12,66248.75
2023-01-16 13:00:00+00:00,2023-01-16,13,65942.25
2023-01-16 14:00:00+00:00,2023-01-16,14,65438.0
2023-01-16 15:00:00+00:00,2023-01-16,15,64342.75
2023-01-16 16:00:00+00:00,2023-01-16,16,65887.25
2023-01-16 17:00:00+00:00,2023-01-16,17,70045.0
2023-01-16 18:00:00+00:00,2023-01-16,18,71546.5
2023-01-16 19:00:00+00:00,2023-01-16,19,67974.5
2023-01-16 20:00:00+00:00,2023-01-16,20,64143.75
2023-01-16 21:00:00+00:00,2023-01-16,21,62937.5
2023-01-16 22:00:00+00:00,2023-01-16,22,63262.0
2023-01-16 23:00:00+00:00,2023-01-16,23,60823.0
2023-01-17 00:00:00+00:00,2023-01-17,0,58868.25
2023-01-17 01:00:00+00:00,2023-01-17,1,58934.75
2023-01-17 02:00:00+00:00,2023-01-17,2,56985.75
2023-01-17 03:00:00+00:00,2023-01-17,3,55999.25
2023-01-17 04:00:00+00:00,2023-01-17,4,57952.5
2023-01-17 05:00:00+00:00,2023-01-17,5,62866.75
2023-01-17 06:00:00+00:00,2023-01-17,6,68907.25
2023-01-17 07:00:00+00:00,2023-01-17,7,71636.0
2023-01-17 08:00:00+00:00,2023-01-17,8,72201.0
2023-01-17 09:00:00+00:00,2023-01-17,9,72652.5
2023-01-17 10:00:00+00:00,2023-01-17,10,72520.75
2023-01-17 11:00:00+00:00,2023-01-17,11,71968.0
2023-01-17 12:00:00+00:00,2023-01-17,12,69690.25
2023-01-17 13:00:00+00:00,2023-01-17,13,69311.75
2023-01-17 14:00:00+00:00,2023-01-17,14,68582.25
2023-01-17 15:00:00+00:00,2023-01-17,15,67405.5
2023-01-17 16:00:00+00:00,2023-01-17,16,68787.25
2023-01-17 17:00:00+00:00,2023-01-17,17,72842.25
2023-01-17 18:00:00+00:00,2023-01-17,18,74176.25
2023-01-17 19:00:00+00:00,2023-01-17,19,70859.25
2023-01-17 20:00:00+00:00,2023-01-17,20,66968.25
2023-01-17 21:00:00+00:00,2023-01-17,21,65567.0
2023-01-17 22:00:00+00:00,2023-01-17,22,65996.25
2023-01-17 23:00:00+00:00,2023-01-17,23,63886.75
2023-01-18 00:00:00+00:00,2023-01-18,0,61746.75
2023-01-18 01:00:00+00:00,2023-01-18,1,61617.25
2023-01-18 02:00:00+00:00,2023-01-18,2,59776.5
2023-01-18 03:00:00+00:00,2023-01-18,3,58896.75
2023-01-18 04:00:00+00:00,2023-01-18,4,60959.5
2023-01-18 05:00:00+00:00,2023-01-18,5,66065.5
2023-01-18 06:00:00+00:00,2023-01-18,6,72050.0
2023-01-18 07:00:00+00:00,2023-01-18,7,75634.0
2023-01-18 08:00:00+00:00,2023-01-18,8,76412.5
2023-01-18 09:00:00+00:00,2023-01-18,9,76150.75
2023-01-18 10:00:00+00:00,2023-01-18,10,75604.75
2023-01-18 11:00:00+00:00,2023-01-18,11,74482.25
2023-01-18 12:00:00+00:00,2023-01-18,12,71945.5
2023-01-18 13:00:00+00:00,2023-01-18,13,71252.25
2023-01-18 14:00:00+00:00,2023-01-18,14,70032.25
2023-01-18 15:00:00+00:00,2023-01-18,15,68808.75
2023-01-18 16:00:00+00:00,2023-01-18,16,70824.25
2023-01-18 17:00:00+00:00,2023-01-18,17,75497.75
2023-01-18 18:00:00+00:00,2023-01-18,18,76990.0
2023-01-18 19:00:00+00:00,2023-01-18,19,73384.75
2023-01-18 20:00:00+00:00,2023-01-18,20,69470.75
2023-01-18 21:00:00+00:00,2023-01-18,21,68404.25
2023-01-18 22:00:00+00:00,2023-01-18,22,68884.75
2023-01-18 23:00:00+00:00,2023-01-18,23,66593.5
2023-01-19 00:00:00+00:00,2023-01-19,0,64728.5
2023-01-19 01:00:00+00:00,2023-01-19,1,64526.25
2023-01-19 02:00:00+00:00,2023-01-19,2,62413.75
2023-01-19 03:00:00+00:00,2023-01-19,3,61002.0
2023-01-19 04:00:00+00:00,2023-01-19,4,62665.75
2023-01-19 05:00:00+00:00,2023-01-19,5,66842.75
2023-01-19 06:00:00+00:00,2023-01-19,6,71872.5
2023-01-19 07:00:00+00:00,2023-01-19,7,75040.0
2023-01-19 08:00:00+00:00,2023-01-19,8,76058.0
2023-01-19 09:00:00+00:00,2023-01-19,9,76336.75
2023-01-19 10:00:00+00:00,2023-01-19,10,76428.75
2023-01-19 11:00:00+00:00,2023-01-19,11,75146.25
2023-01-19 12:00:00+00:00,2023-01-19,12,72551.5
2023-01-19 13:00:00+00:00,2023-01-19,13,72287.75
2023-01-19 14:00:00+00:00,2023-01-19,14,71530.0
2023-01-19 15:00:00+00:00,2023-01-19,15,70253.0
2023-01-19 16:00:00+00:00,2023-01-19,16,71586.5
2023-01-19 17:00:00+00:00,2023-01-19,17,75875.0
2023-01-19 18:00:00+00:00,2023-01-19,18,76895.25
2023-01-19 19:00:00+00:00,2023-01-19,19,73311.25
2023-01-19 20:00:00+00:00,2023-01-19,20,69804.0
2023-01-19 21:00:00+00:00,2023-01-19,21,68991.75
2023-01-19 22:00:00+00:00,2023-01-19,22,69582.0
2023-01-19 23:00:00+00:00,2023-01-19,23,67566.0
2023-01-20 00:00:00+00:00,2023-01-20,0,66266.25
2023-01-20 01:00:00+00:00,2023-01-20,1,66286.5
2023-01-20 02:00:00+00:00,2023-01-20,2,64193.0
2023-01-20 03:00:00+00:00,2023-01-20,3,62929.75
2023-01-20 04:00:00+00:00,2023-01-20,4,64882.75
2023-01-20 05:00:00+00:00,2023-01-20,5,69848.75
2023-01-20 06:00:00+00:00,2023-01-20,6,75788.5
2023-01-20 07:00:00+00:00,2023-01-20,7,78633.75
2023-01-20 08:00:00+00:00,2023-01-20,8,79179.0
2023-01-20 09:00:00+00:00,2023-01-20,9,78532.5
2023-01-20 10:00:00+00:00,2023-01-20,10,77140.25
2023-01-20 11:00:00+00:00,2023-01-20,11,75216.25
2023-01-20 12:00:00+00:00,2023-01-20,12,71893.0
2023-01-20 13:00:00+00:00,2023-01-20,13,70354.0
2023-01-20 14:00:00+00:00,2023-01-20,14,69060.25
2023-01-20 15:00:00+00:00,2023-01-20,15,67499.0
2023-01-20 16:00:00+00:00,2023-01-20,16,69374.0
2023-01-20 17:00:00+00:00,2023-01-20,17,74618.25
2023-01-20 18:00:00+00:00,2023-01-20,18,75532.0
2023-01-20 19:00:00+00:00,2023-01-20,19,72923.5
2023-01-20 20:00:00+00:00,2023-01-20,20,69793.0
2023-01-20 21:00:00+00:00,2023-01-20,21,69227.75
2023-01-20 22:00:00+00:00,2023-01-20,22,69432.25
2023-01-20 23:00:00+00:00,2023-01-20,23,67223.25
2023-01-21 00:00:00+00:00,2023-01-21,0,65506.75
2023-01-21 01:00:00+00:00,2023-01-21,1,64938.75
2023-01-21 02:00:00+00:00,2023-01-21,2,62356.0
2023-01-21 03:00:00+00:00,2023-01-21,3,60556.75
2023-01-21 04:00:00+00:00,2023-01-21,4,60753.75
2023-01-21 05:00:00+00:00,2023-01-21,5,62469.0
2023-01-21 06:00:00+00:00,2023-01-21,6,64961.25
2023-01-21 07:00:00+00:00,2023-01-21,7,67743.25
2023-01-21 08:00:00+00:00,2023-01-21,8,70145.25
2023-01-21 09:00:00+00:00,2023-01-21,9,70910.0
2023-01-21 10:00:00+00:00,2023-01-21,10,70561.75
2023-01-21 11:00:00+00:00,2023-01-21,11,69907.75
2023-01-21 12:00:00+00:00,2023-01-21,12,66677.0
2023-01-21 13:00:00+00:00,2023-01-21,13,64559.5
2023-01-21 14:00:00+00:00,2023-01-21,14,63569.0
2023-01-21 15:00:00+00:00,2023-01-21,15,62621.25
2023-01-21 16:00:00+00:00,2023-01-21,16,64706.0
2023-01-21 17:00:00+00:00,2023-01-21,17,70341.25
2023-01-21 18:00:00+00:00,2023-01-21,18,72533.0
